"","EyetrackingR","MyVersionPositiveT","MyVersionNegativeT"
"1287",-2.22092957934888,-3.15959662733356,-3.15959662733356
"1288",3.39267490830831,2.61101699849969,2.61101699849969
"1289",0,2.13576869920596,2.13576869920596
"1290",0,0,0
"1291",-2.34864408377644,2.16888494290298,2.16888494290298
"1292",0,0,0
"1293",-2.48376918359667,0,0
"1294",0,-2.62374883916401,-2.62374883916401
"1295",2.62374883916401,2.95246116541819,-2.67100906763234
"1296",0,-2.39045721866879,-2.39045721866879
"1297",0,-2.19856446213224,-2.19856446213224
"1298",-3.54849328173634,2.2820404859343,2.2820404859343
"1299",3.4223279748036,-2.61101699849969,-2.61101699849969
"1300",0,0,0
"1301",5.12077695315623,0,0
"1302",-2.37814981781333,3.26724208774327,3.26724208774327
"1303",4.72141046937513,-2.43825409136302,-2.43825409136302
"1304",2.47728700484881,2.36587185688938,-3.52626643545578
"1305",0,0,0
"1306",2.26000613853934,0,0
"1307",-2.44746787719492,0,0
"1308",0,-3.30090423833185,-3.30090423833185
"1309",3.17920717521954,-3.39267490830831,-3.39267490830831
"1310",0,0,0
"1311",0,0,0
"1312",0,2.92313624008529,-2.24061854851023
"1313",2.32249316630466,0,0
"1314",2.92221249102399,0,0
"1315",-2.61664164276459,2.50153052477735,-2.48376918359666
"1316",0,0,0
"1317",0,-2.22330596879834,-2.22330596879834
"1318",-4.72014082914059,0,0
"1319",2.92313624008529,3.71983371095575,3.71983371095575
"1320",-2.89609864945713,2.78655413649195,-2.89663786982514
"1321",-2.39045721866879,0,0
"1322",-2.6263358283586,0,0
"1323",2.53784908260946,0,0
"1324",2.15307119220985,0,0
"1325",-2.11285007371453,0,0
"1326",-2.92221249102399,2.53784908260946,2.53784908260946
"1327",0,2.19856446213224,-2.87689007466124
"1328",-2.19016989785258,2.26000613853934,-2.44746787719492
"1329",3.44867422950724,0,0
"1330",-3.21052631578947,4.45928309089679,4.45928309089679
"1331",0,-2.55096052050341,-2.55096052050341
"1332",5.58530327025165,0,0
"1333",0,2.21402777230681,-2.67100906763234
"1334",-2.40172387489727,-2.56455124279533,-2.56455124279533
"1335",-3.19855736712181,2.45506897123472,2.45506897123472
"1336",0,-2.21402777230681,-2.21402777230681
"1337",2.34293620952907,2.56455124279533,2.56455124279533
"1338",0,-2.45506897123473,-2.45506897123473
"1339",2.36168937857427,2.34675230410276,-2.62068133510099
"1340",0,2.46867163118984,2.46867163118984
"1341",-2.44172026007226,-2.62068133510099,-2.62068133510099
"1342",-3.07437418830991,0,0
"1343",0,2.36168937857427,2.36168937857427
"1344",-2.37207572226468,2.89289807700341,2.23916443449594
"1345",2.44172026007226,3.20954900558896,3.20954900558896
"1346",0,3.91506463451588,3.91506463451588
"1347",2.4648906473717,0,0
"1348",0,0,0
"1349",2.89609864945713,0,0
"1350",2.10467870398631,2.32249316630466,-2.94629473757339
"1351",2.36587185688938,4.57368197137102,2.48870112455863
"1352",-2.82583705660136,-2.45506897123472,-2.45506897123472
"1353",2.34936050513458,2.49722934457863,-2.2820404859343
"1354",3.23876638156147,2.10476882661054,2.10476882661054
"1355",2.62374883916401,2.26000613853934,2.26000613853934
"1356",0,0,0
"1357",2.90181717205162,3.682947537517,3.682947537517
"1358",0,3.15959662733356,-2.3323624036192
"1359",2.84234346485477,2.49722934457863,-3.76934538106684
"1360",3.37920284718549,2.22725860462418,2.22725860462418
"1361",0,8.33894843087699,8.33894843087699
"1362",2.22458843332556,3.34468472174142,-2.34211752171288
"1363",0,2.21402777230681,-2.26000613853934
"1364",-2.55096052050341,0,0
"1365",-2.26000613853934,3.0523211362696,-2.300831742694
"1366",0,-2.5855200451516,-2.5855200451516
"1367",-2.44172026007226,0,0
"1368",2.32249316630466,0,0
"1369",0,-2.34864408377644,-2.34864408377644
"1370",0,-2.87689007466124,-2.87689007466124
"1371",0,-2.22725860462418,-2.22725860462418
"1372",2.50153052477735,0,0
"1373",2.39045721866879,2.34936050513458,2.12070034636868
"1374",-2.21388208478914,3.60908516811507,-3.07437418830991
"1375",2.25799302362937,-2.48376918359666,-2.61101699849969
"1376",0,3.09228708696833,3.09228708696833
"1377",0,-2.10818510677892,-2.10818510677892
"1378",0,3.00792603759119,-3.34468472174142
"1379",0,0,0
"1380",-4.66019030374763,2.34200522045872,2.34200522045872
"1381",2.22725860462418,0,0
"1382",2.44172026007226,-2.40172387489727,-2.40172387489727
"1383",2.21402777230681,2.10476882661054,-2.87689007466124
"1384",-2.40172387489727,2.72501795067583,-2.10818510677892
"1385",0,2.76217096349785,-2.66618548391556
"1386",-2.71720587189655,0,0
"1387",-2.61664164276459,2.19016989785258,2.19016989785258
"1388",0,3.26724208774327,2.19856446213224
"1389",-2.22725860462418,0,0
"1390",-2.25799302362937,0,0
"1391",2.68152842149629,2.71720587189655,-2.19856446213224
"1392",0,3.07953495329996,-2.34936050513458
"1393",-3.15959662733356,0,0
"1394",3.4204890800986,0,0
"1395",4.65762431426562,-2.48376918359667,-2.48376918359667
"1396",2.10840654316489,-2.25799302362937,-2.25799302362937
"1397",-2.63592133116835,-2.52138231015314,-2.52138231015314
"1398",0,2.89289807700342,-2.78655413649195
"1399",0,2.62068133510099,2.62068133510099
"1400",-2.49722934457863,-2.19856446213224,-2.19856446213224
"1401",2.47679816456288,2.300831742694,2.300831742694
"1402",0,2.15606546468913,2.15606546468913
"1403",2.72501795067583,-3.08512832757664,-3.08512832757664
"1404",2.22330596879834,-2.95561028958624,-2.95561028958624
"1405",-2.22725860462418,0,0
"1406",0,-2.49722934457863,-2.49722934457863
"1407",0,-3.07437418830991,-3.07437418830991
"1408",2.26000613853934,0,0
"1409",2.71227819903726,-2.5855200451516,-2.91416128417596
"1410",2.69016844026656,2.78012085067721,2.78012085067721
"1411",-2.6263358283586,3.07953495329996,3.07953495329996
"1412",0,0,0
"1413",-2.56455124279533,0,0
"1414",0,-2.34211752171288,-2.34211752171288
"1415",0,-3.37920284718549,-3.37920284718549
"1416",0,0,0
"1417",-2.84234346485476,0,0
"1418",2.26000613853934,0,0
"1419",2.36168937857427,2.66618548391556,2.66618548391556
"1420",2.54958582863865,3.86727595255015,3.86727595255015
"1421",4.72448794920281,-3.15636746936407,-3.15636746936407
"1422",0,3.34468472174142,3.34468472174142
"1423",0,-2.34293620952907,-3.17920717521954
"1424",3.44245776501579,2.91416128417596,2.37814981781333
"1425",-4.12517143930054,3.15636746936407,-2.20105009346544
"1426",0,-2.76217096349785,-2.76217096349785
"1427",3.41087349091321,3.21052631578947,-2.47679816456288
"1428",2.90181717205162,0,0
"1429",0,2.76217096349785,2.76217096349785
"1430",-4.58627781189983,2.55096052050341,2.43825409136302
"1431",-2.79660599332023,2.2820404859343,2.2820404859343
"1432",0,0,0
"1433",0,2.13576869920596,-2.66377157660819
"1434",0,0,0
"1435",0,0,0
"1436",-2.76171656489186,-2.89289807700342,-2.89289807700342
"1437",2.66377157660819,0,0
"1438",2.37207572226468,-3.17920717521954,-3.17920717521954
"1439",5.7101896743194,-2.15606546468913,-2.15606546468913
"1440",0,2.34211752171288,2.34211752171288
"1441",-2.24061854851023,-2.25799302362937,-2.25799302362937
"1442",0,3.55412239452714,-2.22458843332556
"1443",0,-2.40172387489727,-2.40172387489727
"1444",0,4.84682144900317,-2.45506897123473
"1445",0,2.21402777230681,2.21402777230681
"1446",3.25409463221557,-2.15606546468913,-2.95246116541819
"1447",-2.23835351154791,3.4223279748036,-2.92313624008529
"1448",0,2.50153052477735,2.50153052477735
"1449",3.23876638156147,0,0
"1450",-2.19856446213224,-2.55096052050341,-2.55096052050341
"1451",2.90181717205162,-2.15606546468913,-2.15606546468913
"1452",-2.13576869920596,5.66953696493025,2.53784908260946
"1453",0,2.13576869920596,2.13576869920596
"1454",0,-2.15606546468913,-2.15606546468913
"1455",2.66377157660819,3.35168402777188,2.19856446213224
"1456",4.77437059069448,2.63592133116835,2.63592133116835
"1457",-2.56660293882961,-2.2820404859343,-2.2820404859343
"1458",0,-2.36587185688938,-2.36587185688938
"1459",-2.19016989785258,2.59239734945615,-5.45148155870237
"1460",-2.65361388801511,0,0
"1461",-2.10840654316489,0,0
"1462",4.22577127364258,-2.10476882661054,-2.10476882661054
"1463",-2.24061854851023,2.48376918359666,2.21402777230681
"1464",0,3.70805312835941,2.23916443449594
"1465",-2.26000613853934,0,0
"1466",0,2.10818510677892,2.10818510677892
"1467",-4.4117980676634,2.19856446213224,2.19856446213224
"1468",3.01491309935755,0,0
"1469",0,2.65361388801511,2.65361388801511
"1470",-2.52441494359652,3.63027233961209,2.95561028958624
"1471",0,0,0
"1472",-5.81186525805423,2.52441494359652,-2.13576869920596
"1473",2.10467870398631,2.34936050513458,2.19016989785258
"1474",2.25819439102596,0,0
"1475",2.40172387489727,2.34675230410276,2.34675230410276
"1476",2.66377157660819,3.41087349091321,-2.2820404859343
"1477",2.12070034636868,0,0
"1478",-2.36168937857427,2.22725860462418,-3.35168402777188
"1479",4.15833493278878,2.22458843332556,2.22458843332556
"1480",-2.21388208478914,2.68152842149629,2.16888494290298
"1481",2.34200522045872,2.26000613853934,2.26000613853934
"1482",-2.89663786982514,0,0
"1483",-2.55096052050341,0,0
"1484",0,3.99453106372045,2.59239734945615
"1485",-6.21523996776798,0,0
"1486",3.08512832757664,0,0
"1487",0,0,0
"1488",-2.99278537414169,-2.51661147842358,-2.51661147842358
"1489",2.10818510677892,0,0
"1490",3.00792603759119,2.71720587189655,2.71720587189655
"1491",0,-2.19016989785258,-2.4648906473717
"1492",2.22725860462418,2.71227819903726,2.71227819903726
"1493",3.07953495329996,-2.15307119220985,-2.15307119220985
"1494",2.19856446213224,0,0
"1495",3.70805312835941,-2.22725860462418,-2.22725860462418
"1496",0,2.21388208478914,-2.96599182814585
"1497",2.61101699849969,-3.15636746936407,-3.15636746936407
"1498",0,-2.22725860462418,-2.71227819903726
"1499",0,-2.49722934457863,-2.50153052477735
"1500",-2.48870112455863,0,0
"1501",0,2.62374883916401,-2.91416128417596
"1502",0,0,0
"1503",-2.39045721866879,3.44444444444444,-2.34675230410276
"1504",-2.95561028958624,0,0
"1505",0,-2.19016989785258,-2.26000613853934
"1506",-2.56455124279533,2.44172026007226,2.44172026007226
"1507",0,0,0
"1508",0,-2.51661147842358,-2.51661147842358
"1509",2.19016989785258,-2.15307119220985,-2.97274440581857
"1510",3.44245776501579,0,0
"1511",0,2.43825409136303,-2.2820404859343
"1512",2.52138231015314,0,0
"1513",0,2.51661147842358,2.51661147842358
"1514",0,0,0
"1515",-2.52138231015314,0,0
"1516",-6.82245526821494,2.25799302362937,-2.92221249102399
"1517",2.26000613853934,0,0
"1518",-2.2820404859343,2.62068133510099,2.62068133510099
"1519",0,0,0
"1520",-3.06312194490894,0,0
"1521",2.2820404859343,0,0
"1522",2.66618548391556,0,0
"1523",0,-2.16888494290298,-2.16888494290298
"1524",-2.6263358283586,4.91545768552803,4.91545768552803
"1525",2.89289807700342,0,0
"1526",2.37802330742771,2.76217096349785,2.76217096349785
"1527",-2.92313624008529,0,0
"1528",2.11285007371453,2.4772870048488,-2.66377157660819
"1529",3.37778467051957,2.72501795067583,-2.24061854851023
"1530",2.82583705660136,2.71720587189655,2.71720587189655
"1531",3.41087349091321,0,0
"1532",0,3.39267490830831,-2.34200522045872
"1533",2.71227819903726,-2.66377157660819,-3.20925625510572
"1534",2.81861677368741,2.36168937857427,-3.20645992979567
"1535",3.55412239452714,-2.87689007466124,-2.87689007466124
"1536",0,2.37207572226468,2.37207572226468
"1537",0,2.38498421129988,-3.72654278228704
"1538",-3.17920717521954,3.74203033166747,-2.91416128417596
"1539",-2.10467870398631,2.55096052050341,-2.36168937857427
"1540",2.36168937857427,2.10467870398631,2.10467870398631
"1541",-2.5855200451516,2.4648906473717,2.4648906473717
"1542",2.10467870398631,0,0
"1543",0,-2.23835351154791,-2.23835351154791
"1544",-2.15307119220985,2.72501795067583,2.72501795067583
"1545",0,-2.54958582863865,-2.54958582863865
"1546",0,3.14153751378685,3.14153751378685
"1547",0,2.78012085067721,-3.03868286007934
"1548",3.07953495329996,2.87642553948435,2.87642553948435
"1549",-2.46867163118984,0,0
"1550",-3.30846579942214,0,0
"1551",-3.76934538106684,0,0
"1552",2.21995239561563,-2.54958582863865,-2.72501795067583
"1553",0,0,0
"1554",-2.2820404859343,-2.34675230410276,-2.34675230410276
"1555",3.01491309935755,2.76171656489186,2.76171656489186
"1556",-2.300831742694,0,0
"1557",-3.09245421522511,-2.40172387489727,-2.40172387489727
"1558",2.34864408377644,-2.55096052050341,-2.55096052050341
"1559",0,2.3323624036192,2.09504391599624
"1560",-2.50153052477735,0,0
"1561",2.09504391599624,-2.68152842149629,-2.68152842149629
"1562",2.34864408377644,0,0
"1563",2.74693548622033,2.22092957934888,2.22092957934888
"1564",0,2.34293620952907,-2.23916443449594
"1565",2.09504391599624,-2.32249316630466,-2.32249316630466
"1566",0,-2.65361388801511,-2.66377157660819
"1567",-4.12517143930054,2.74693548622033,2.34211752171288
"1568",0,2.84234346485477,-3.03868286007933
"1569",-3.17920717521954,-2.10476882661054,-2.10476882661054
"1570",2.84234346485477,-2.56455124279533,-2.56455124279533
"1571",-2.3323624036192,0,0
"1572",-2.21388208478914,0,0
"1573",2.37207572226468,2.87689007466124,-3.25409463221557
"1574",0,2.89289807700342,-2.49722934457863
"1575",2.19856446213224,2.10467870398631,2.10467870398631
"1576",3.97107698862257,2.37802330742771,2.37802330742771
"1577",-2.2820404859343,0,0
"1578",2.37207572226468,2.36587185688938,2.36587185688938
"1579",2.45506897123473,0,0
"1580",2.47728700484881,2.6263358283586,-2.66377157660819
"1581",0,2.72501795067583,2.10467870398631
"1582",0,2.22458843332556,-3.25409463221557
"1583",-2.34675230410276,0,0
"1584",-3.30090423833185,0,0
"1585",0,2.39045721866879,2.22725860462418
"1586",-2.94629473757339,0,0
"1587",-2.37802330742771,2.40172387489727,-2.10476882661054
"1588",-2.22725860462418,2.23835351154791,2.23835351154791
"1589",0,2.82583705660136,-2.25799302362937
"1590",3.81613341636492,-2.300831742694,-2.300831742694
"1591",0,0,0
"1592",0,-2.34293620952907,-2.45506897123472
"1593",-2.78655413649195,0,0
"1594",-2.52138231015314,-2.24061854851023,-2.5855200451516
"1595",2.26000613853934,-2.12070034636868,-2.53784908260946
"1596",0,0,0
"1597",-2.56455124279533,3.06312194490894,-3.2691742076555
"1598",-4.28897538845201,2.6263358283586,-3.70897199874126
"1599",0,-2.20105009346544,-5.53755675438789
"1600",0,-2.40172387489727,-2.40172387489727
"1601",0,2.23835351154791,-4.22577127364258
"1602",0,2.72501795067583,-2.66618548391556
"1603",-2.20105009346544,0,0
"1604",0,0,0
"1605",0,3.08512832757664,3.08512832757664
"1606",-2.61101699849969,-2.37207572226468,-2.82783185437766
"1607",0,-2.16888494290298,-2.16888494290298
"1608",2.37802330742771,-2.61664164276459,-2.61664164276459
"1609",4.23959057386097,0,0
"1610",0,2.25819439102596,-4.58450642000251
"1611",0,0,0
"1612",0,-2.19856446213224,-2.19856446213224
"1613",0,3.60908516811507,3.60908516811507
"1614",-2.95561028958624,2.15307119220985,2.15307119220985
"1615",-2.50153052477735,-2.24061854851023,-3.39267490830831
"1616",-3.60908516811507,3.60908516811507,-2.50153052477735
"1617",0,2.59239734945615,2.59239734945615
"1618",0,2.21402777230681,2.21402777230681
"1619",-2.95561028958624,3.48769568110825,3.48769568110825
"1620",-2.89609864945713,2.37802330742771,2.37802330742771
"1621",0,0,0
"1622",0,-3.10349896840578,-3.10349896840578
"1623",0,-2.26000613853934,-2.26000613853934
"1624",-2.38498421129988,-2.47679816456288,-2.92313624008529
"1625",0,2.22725860462418,2.22725860462418
"1626",3.91506463451588,-3.55902608401044,-3.55902608401044
"1627",-3.3593828748507,0,0
"1628",3.00792603759119,0,0
"1629",2.69016844026656,3.04885562982926,-2.10476882661054
"1630",2.43825409136302,0,0
"1631",2.34211752171288,2.37814981781333,2.37814981781333
"1632",3.09228708696833,0,0
"1633",0,0,0
"1634",0,0,0
"1635",2.52138231015314,2.21995239561563,2.21995239561563
"1636",0,2.67100906763234,-2.13576869920596
"1637",-2.56660293882961,3.2433656395008,-2.37802330742771
"1638",-2.43825409136302,0,0
"1639",0,0,0
"1640",2.19856446213224,-2.11285007371453,-2.11285007371453
"1641",-3.15636746936407,2.82783185437766,-2.86331335445994
"1642",-2.66377157660819,-4.10059788667956,-4.10059788667956
"1643",0,0,0
"1644",3.37740989441873,0,0
"1645",0,0,0
"1646",0,2.38498421129988,2.38498421129988
"1647",3.30157514019816,2.45506897123473,2.45506897123473
"1648",0,2.4648906473717,2.4648906473717
"1649",0,2.75040337640369,2.21995239561563
"1650",2.55096052050341,-2.52441494359652,-2.52441494359652
"1651",0,2.34936050513458,2.34936050513458
"1652",0,-2.34936050513458,-2.34936050513458
"1653",5.3002357984517,3.44245776501579,-2.2820404859343
"1654",0,-2.50153052477735,-2.50153052477735
"1655",-3.09228708696833,3.72654278228704,3.72654278228704
"1656",2.22458843332556,2.38498421129988,2.38498421129988
"1657",2.62068133510099,0,0
"1658",0,3.09245421522511,2.22092957934888
"1659",2.52138231015314,2.19856446213224,2.19856446213224
"1660",2.52138231015314,0,0
"1661",3.30157514019816,2.39045721866879,-2.37802330742771
"1662",3.4204890800986,0,0
"1663",0,3.30090423833185,-2.22725860462418
"1664",-2.22458843332556,-2.34675230410276,-2.34675230410276
"1665",0,0,0
"1666",0,5.1875677940687,5.1875677940687
"1667",2.61617667665206,-2.52138231015314,-2.52138231015314
"1668",-3.30090423833185,2.76217096349785,2.76217096349785
"1669",-2.22092957934888,4.17545888841442,-2.54958582863865
"1670",2.71669235201072,-2.21402777230681,-2.45506897123472
"1671",2.82583705660136,0,0
"1672",0,-2.34675230410276,-2.34675230410276
"1673",2.5855200451516,5.04905475562992,3.63422915493662
"1674",0,0,0
"1675",-2.43825409136302,0,0
"1676",-2.21995239561563,-2.86331335445994,-2.86331335445994
"1677",0,-2.15307119220985,-2.51661147842358
"1678",-2.89289807700342,2.83449686928711,-4.43511167814415
"1679",2.78012085067721,0,0
"1680",2.87642553948435,2.83449686928711,2.83449686928711
"1681",0,-2.82583705660136,-2.82583705660136
"1682",2.67100906763234,2.15606546468913,-2.15307119220985
"1683",-2.71669235201072,-2.23835351154791,-2.23835351154791
"1684",-2.53784908260946,-2.67100906763234,-2.67100906763234
"1685",0,0,0
"1686",0,0,0
"1687",-2.71227819903726,-2.12070034636868,-2.12070034636868
"1688",2.71720587189655,0,0
"1689",0,2.50153052477735,2.50153052477735
"1690",-2.76995313720608,0,0
"1691",-2.66377157660819,0,0
"1692",2.36168937857427,2.36587185688938,-2.10467870398631
"1693",-2.96599182814585,0,0
"1694",0,2.45506897123472,-2.51661147842358
"1695",0,2.89289807700342,2.89289807700342
"1696",2.15606546468913,0,0
"1697",0,0,0
"1698",0,2.15307119220985,2.15307119220985
"1699",0,0,0
"1700",2.34936050513458,2.34293620952907,-3.08417457717258
"1701",0,2.25819439102596,-3.35168402777188
"1702",0,3.48769568110825,-2.62374883916401
"1703",0,-2.21402777230681,-2.21402777230681
"1704",2.82783185437766,0,0
"1705",0,0,0
"1706",-2.66618548391556,2.19016989785258,-2.22725860462418
"1707",0,0,0
"1708",0,-2.23835351154791,-2.23835351154791
"1709",0,-2.44172026007226,-2.44172026007226
"1710",2.19016989785258,0,0
"1711",2.45506897123472,-2.15606546468913,-2.21402777230681
"1712",0,0,0
"1713",2.55096052050341,0,0
"1714",-4.75187685491627,-2.23916443449594,-2.23916443449594
"1715",-2.45506897123472,2.66377157660819,-2.36587185688938
"1716",0,2.50153052477735,2.50153052477735
"1717",0,2.75817778114508,2.75817778114508
"1718",0,0,0
"1719",2.25819439102596,4.40815360233944,2.24061854851023
"1720",2.48870112455863,0,0
"1721",2.26000613853934,0,0
"1722",3.75928602329733,2.37802330742771,-2.45506897123473
"1723",0,2.71720587189655,2.71720587189655
"1724",0,0,0
"1725",2.6263358283586,-2.09504391599624,-3.01491309935755
"1726",-2.62374883916401,3.52626643545578,3.52626643545578
"1727",-2.68152842149629,0,0
"1728",2.59239734945615,-2.10476882661054,-2.10476882661054
"1729",0,0,0
"1730",2.15606546468913,0,0
"1731",0,2.44172026007226,2.44172026007226
"1732",-2.32249316630466,2.6263358283586,-2.78012085067721
"1733",-2.71669235201072,0,0
"1734",0,0,0
"1735",-2.21402777230681,0,0
"1736",0,-2.89663786982514,-2.89663786982514
"1737",0,0,0
"1738",-3.41087349091321,4.17545888841442,4.17545888841442
"1739",-2.24061854851023,0,0
"1740",0,0,0
"1741",0,2.300831742694,-2.37802330742771
"1742",-2.61664164276459,-2.15307119220985,-2.15307119220985
"1743",0,0,0
"1744",-2.37207572226468,3.08512832757664,-3.04885562982926
"1745",2.10840654316489,0,0
"1746",-2.97274440581857,0,0
"1747",0,2.56455124279533,2.56455124279533
"1748",2.61617667665206,3.90880679368949,-2.5855200451516
"1749",0,2.2820404859343,-2.25799302362937
"1750",2.63592133116836,0,0
"1751",0,2.79660599332023,2.47728700484881
"1752",-2.55096052050341,0,0
"1753",2.24061854851023,-3.09228708696833,-3.09228708696833
"1754",2.26000613853934,0,0
"1755",0,3.27820169221505,2.72501795067583
"1756",2.52441494359652,2.22458843332556,2.22458843332556
"1757",0,0,0
"1758",4.39022559271322,2.98730666615107,-2.91416128417596
"1759",-2.53784908260946,-2.44172026007226,-2.44172026007226
"1760",2.3323624036192,2.15606546468913,2.15606546468913
"1761",0,0,0
"1762",0,-4.22186028126556,-4.22186028126556
"1763",2.34211752171288,-4.56347551439961,-4.56347551439961
"1764",0,2.39045721866879,2.39045721866879
"1765",-2.8344968692871,3.19855736712181,3.19855736712181
"1766",-2.74693548622033,4.55012680323714,-2.37207572226468
"1767",0,0,0
"1768",0,0,0
"1769",3.3593828748507,0,0
"1770",-4.91577033402879,2.56455124279533,2.56455124279533
"1771",2.37207572226468,-2.10818510677892,-2.10818510677892
"1772",2.48870112455863,2.23835351154791,2.10840654316489
"1773",0,-2.34675230410276,-2.34675230410276
"1774",0,2.52441494359652,2.52441494359652
"1775",-2.10818510677892,-2.5855200451516,-2.5855200451516
"1776",0,2.74693548622033,2.74693548622033
"1777",2.76995313720608,2.65361388801511,2.36587185688938
"1778",2.66618548391556,0,0
"1779",7.46036563579109,2.40172387489727,-3.07437418830991
"1780",-2.34293620952907,2.23916443449594,-3.37778467051957
"1781",0,-3.41087349091321,-3.41087349091321
"1782",-2.53784908260946,0,0
"1783",6.93256854593596,2.37814981781333,-2.21402777230681
"1784",0,2.40172387489727,-2.37814981781333
"1785",0,2.66377157660819,2.66377157660819
"1786",0,2.55096052050341,2.55096052050341
"1787",-2.37207572226468,-3.07953495329996,-3.07953495329996
"1788",2.81861677368741,0,0
"1789",0,0,0
"1790",-2.53784908260946,3.4223279748036,-2.15307119220985
"1791",0,2.39045721866879,2.39045721866879
"1792",-2.22725860462418,0,0
"1793",0,-3.01491309935755,-3.01491309935755
"1794",0,-2.15307119220985,-2.15307119220985
"1795",-2.97274440581857,3.4204890800986,3.4204890800986
"1796",0,2.25819439102596,2.25819439102596
"1797",-2.22725860462418,0,0
"1798",-2.52441494359652,2.11285007371453,-2.13576869920596
"1799",0,3.30157514019816,-2.63592133116835
"1800",-4.22577127364258,2.26000613853934,2.26000613853934
"1801",2.37802330742771,2.75817778114508,-3.08417457717258
"1802",2.95561028958624,0,0
"1803",2.10476882661054,2.79660599332023,-2.87689007466124
"1804",-2.63592133116836,0,0
"1805",3.3593828748507,0,0
"1806",2.96599182814585,3.63422915493662,2.3323624036192
"1807",2.66377157660819,0,0
"1808",-3.07437418830991,0,0
"1809",2.6263358283586,0,0
"1810",0,4.36744940503522,4.36744940503522
"1811",0,2.25819439102596,2.25819439102596
"1812",0,2.53784908260946,2.53784908260946
"1813",0,2.89289807700342,-2.76217096349785
"1814",-2.4648906473717,0,0
"1815",0,2.97274440581857,2.97274440581857
"1816",0,2.23835351154791,2.23835351154791
"1817",2.22458843332556,4.83265651951117,2.12070034636868
"1818",-3.1669683660287,3.10349896840578,-2.95561028958624
"1819",0,3.17920717521954,3.17920717521954
"1820",-2.11285007371453,2.34675230410276,2.10818510677892
"1821",-3.10349896840578,-3.27820169221505,-3.27820169221505
"1822",0,0,0
"1823",0,4.72546503706196,3.90880679368949
"1824",-2.12070034636868,2.19856446213224,-2.36587185688938
"1825",2.95561028958624,0,0
"1826",0,0,0
"1827",-2.36587185688938,2.21995239561563,2.21995239561563
"1828",-4.72448794920281,0,0
"1829",2.48870112455863,-2.20105009346544,-2.75040337640369
"1830",4.10319361933436,-2.39045721866879,-2.39045721866879
"1831",-2.34864408377644,-2.19856446213224,-2.19856446213224
"1832",0,-2.16888494290298,-2.16888494290298
"1833",-2.24061854851023,0,0
"1834",2.23916443449594,0,0
"1835",0,-2.55096052050341,-2.55096052050341
"1836",2.21402777230681,2.83449686928711,-2.82783185437766
"1837",2.82583705660136,2.43825409136302,2.43825409136302
"1838",-2.49722934457863,0,0
"1839",0,0,0
"1840",2.56455124279533,0,0
"1841",0,4.12517143930054,-2.21388208478914
"1842",0,4.42790985709595,2.25799302362937
"1843",0,-2.78012085067721,-2.78012085067721
"1844",2.89289807700342,0,0
"1845",0,-2.46867163118984,-2.46867163118984
"1846",-2.45506897123472,3.66631428891691,2.23916443449594
"1847",0,2.89663786982514,-2.47679816456288
"1848",2.47728700484881,-2.25819439102596,-2.25819439102596
"1849",0,2.32249316630466,2.32249316630466
"1850",2.36168937857427,-2.52138231015314,-2.52138231015314
"1851",0,2.22458843332556,2.22458843332556
"1852",2.63592133116836,-2.25799302362937,-2.25799302362937
"1853",-2.99278537414169,0,0
"1854",0,2.24061854851023,2.24061854851023
"1855",-2.83449686928711,0,0
"1856",2.54958582863865,2.37802330742771,2.37802330742771
"1857",0,-2.34675230410276,-2.34675230410276
"1858",0,2.21402777230681,2.21402777230681
"1859",-2.22458843332556,0,0
"1860",2.6263358283586,0,0
"1861",3.81221356749159,0,0
"1862",-3.30090423833185,3.0523211362696,2.56660293882961
"1863",6.04132650923163,2.65361388801511,2.65361388801511
"1864",2.20105009346544,-3.10349896840578,-3.10349896840578
"1865",-2.61101699849969,2.22458843332556,-3.71983371095575
"1866",0,0,0
"1867",-2.10818510677892,0,0
"1868",0,0,0
"1869",-2.92221249102399,3.07437418830991,-3.20645992979567
"1870",0,2.10818510677892,-3.26724208774327
"1871",-3.08512832757664,2.24061854851023,2.24061854851023
"1872",-2.71669235201072,2.71669235201072,2.10840654316489
"1873",-2.89609864945713,2.22330596879834,2.22330596879834
"1874",-3.03868286007933,-2.98730666615107,-2.98730666615107
"1875",3.81221356749159,3.00792603759119,2.22725860462418
"1876",-3.00792603759119,-2.34293620952907,-2.34293620952907
"1877",-2.24061854851023,0,0
"1878",0,-2.34211752171288,-2.34211752171288
"1879",2.78655413649195,-2.15606546468913,-2.15606546468913
"1880",0,0,0
"1881",-4.06760742692513,2.23916443449594,2.23916443449594
"1882",2.34675230410276,-2.84234346485476,-2.84234346485476
"1883",2.300831742694,0,0
"1884",-2.92221249102399,0,0
"1885",-2.50153052477735,2.23916443449594,2.23916443449594
"1886",0,2.50153052477735,2.50153052477735
"1887",0,2.13576869920596,2.13576869920596
"1888",0,2.89663786982514,2.34200522045872
"1889",0,4.36639956679426,4.36639956679426
"1890",-2.91416128417596,2.2820404859343,2.2820404859343
"1891",-2.34211752171288,3.51447362767382,3.51447362767382
"1892",-3.37740989441873,2.10467870398631,2.10467870398631
"1893",-2.76995313720608,2.61617667665206,2.56660293882961
"1894",0,0,0
"1895",-2.76217096349785,2.74693548622033,2.74693548622033
"1896",0,2.300831742694,2.300831742694
"1897",0,2.12070034636868,2.12070034636868
"1898",4.3244407039032,0,0
"1899",-2.37814981781333,0,0
